session_id,user_id,track_id,session_intent,mood_pre,mood_post,efficacy_rating,completed,oracle_score,efficacy_label
22b2e256-7dcf-419f-9218-e829d58fb3e5,23017e85-e12d-42af-9364-a79dff9a27f3,synth:track:4b89f92a-a86b-4c9d-b09c-0ebebf38cf6e,sleep_induction,29.1,13.9,4,True,-1.7886,-1
151bb5eb-161d-42a0-9580-22ab9a52fca8,9f5d0279-8cf0-4ac4-bcc3-df833c0eee97,synth:track:90ddc9cb-7e3e-4ccd-a7fb-dd01d26d3390,deep_focus,33.4,14.8,1,False,-1.6312,-1
c87b7d55-9a9b-47ba-9bbe-dff8fe76920a,28ac1e9b-a3c1-4ceb-8cae-ca772b8e31f1,synth:track:a1500cf3-12fc-4fad-af25-488cbbc8e61b,sleep_induction,31.2,11.4,2,True,-1.4561,-1
deb03dc6-0760-4a3a-8348-8151a6227c00,ecab0af1-f387-45cf-9f73-f7f6c3a8e19a,synth:track:ca17b889-89bf-4055-a750-5627562912a3,deep_focus,28.5,31.0,7,True,0.5766,0
ecc53359-db26-4cdb-ae53-6b8d107d4fa7,c929c0fe-a35e-41e1-8e5a-70007376547e,synth:track:e41bfa09-6340-44f7-a59d-68623fd0e537,deep_focus,41.0,53.3,10,True,1.9898,1
70307721-3530-451c-984c-18cfd02db4dc,3ab7a1c9-b88e-410e-a222-6d17ed6b2423,synth:track:9e54edba-8d4f-4f07-80e2-366ada77a0cb,anxiety_relief,57.2,62.0,5,True,0.4499,0
b9f878fb-0c68-4527-ab2e-be1a2d68ad59,ff82136b-e4c5-4a30-9da2-053ac1365a54,synth:track:a150976d-c098-40a2-89b7-17fa077b2bb4,deep_focus,55.2,38.7,4,True,-0.8689,-1
93cced30-52a5-4e8a-915c-935b7822afe1,63522344-d8d9-44be-a7db-e72ea5813e36,synth:track:b66b6690-fa2f-49be-93de-78a3782c9750,anxiety_relief,36.3,55.3,10,True,2.092,1
7a539fee-1cc5-4685-8a91-12a773432412,b3ddd7af-e0f0-4721-9fe2-9ebc94dda2f4,synth:track:ab3ac278-9d96-4f12-b538-aef3a89a86fd,anxiety_relief,16.9,19.8,5,True,1.2494,0
2096defe-494e-4ddb-ace8-09f915f2e2a0,42925884-f292-4d3f-bb6b-a9c9a6649d03,synth:track:d1f66e81-1ef5-4884-9ee0-8079ca026e3e,sleep_induction,30.2,15.0,2,False,0.0435,-1
76662ff9-c5da-461b-8704-ba8b81b5c6f0,8f6487b2-1b9e-4f57-840c-920f8d7ac10b,synth:track:4224f92e-8118-4ac1-8a3a-8718af10de80,deep_focus,17.4,14.3,4,True,0.5552,0
21f688fe-cf32-4a70-af2a-77955f3c52cf,1666a1b2-8d4c-4c21-b83b-1c22d5301aa1,synth:track:77962ce8-ae33-488a-af2c-e1803cebcfb0,anxiety_relief,62.5,61.5,6,True,0.4724,0
f36b161c-d0bb-4b1e-b481-9d9df3fa5969,69ffdbc7-fb7a-48a2-83c7-60742c357071,synth:track:98fbbd77-4136-4887-b3de-5dd362551b5e,anxiety_relief,36.8,25.9,3,True,-0.4481,-1
c3261d8c-d4d8-4a01-934e-79a5dfdf6c0e,8bc30954-bd75-4857-a81a-0d99d45de869,synth:track:1b836930-aee4-4d55-8d65-78837743a67f,anxiety_relief,8.8,0.0,2,False,-0.8924,-1
58a32018-c29b-44b5-8de1-f399264add4a,d2d55907-5865-4103-94d7-6163635ffe50,synth:track:d6cf2027-9931-4c8c-bd2c-ecc1368960d6,sleep_induction,61.4,48.7,3,True,0.0845,-1
24a4e3c9-c319-4219-9d8a-9fa4a0218ff6,f254bc5f-250a-43f7-973b-6191799c17dd,synth:track:0c2c66c1-f1df-43f8-a837-e1bd936bf111,anxiety_relief,39.1,28.2,1,False,-1.0281,-1
64567235-7d6f-489a-8137-b199c720b1a5,6a0fdedb-ae48-4b94-a572-86fe8303c215,synth:track:e0d4ab17-329e-4aee-b83f-dc7b33bbbb31,anxiety_relief,13.8,4.9,1,False,-1.1184,-1
05fc928b-1228-4662-8c8f-fda877caedc4,047ff94a-33c1-4d3e-a952-fa73a300646a,synth:track:9dc82bf1-54f4-4383-945c-1de451e5cd02,deep_focus,17.5,16.3,6,True,0.6885,0
76b2b1e3-81dd-4c93-90e6-696e1e5dfe1d,f9f3ba07-fd51-4925-8166-7d3ea585b515,synth:track:fc9de75f-b818-461f-af65-bef996ba72cb,anxiety_relief,65.6,46.9,4,True,-0.3617,-1
0e2acad5-f2c8-4563-9020-0a605b5934ae,1bce9436-29ea-4169-849e-00e9d350cc8a,synth:track:f0a8e9c9-2aa6-4aa9-a8b2-c6755d581341,anxiety_relief,61.0,63.1,6,True,1.0283,0
5d552641-ff0e-440f-af95-96284127109d,af3ee170-b22f-4f23-9b6d-ea2729e865bd,synth:track:92f83a1d-c947-46fe-b21a-77f02a68dc10,anxiety_relief,27.9,19.4,4,True,-1.0416,-1
5bbd4cb0-ed53-4367-87c8-a592c0fe98e2,8ab69aed-9969-475e-a65f-7e9f244fedcb,synth:track:d767fe48-9eae-4dac-a0e1-5d71bf1d34f8,anxiety_relief,35.6,40.4,8,True,0.5072,0
c2984104-5f3c-4eda-b6ed-d1e46567542f,366dd803-e0d7-4f7b-9035-acb2a7846684,synth:track:031cda47-4387-4c28-a681-f8940fea97ef,sleep_induction,38.2,26.0,2,True,-1.919,-1
af39e7b9-f052-4d1a-806d-6da13e0de92e,0fefed1c-ec85-46e8-8528-e59a66ff16f7,synth:track:2d17ceb0-e515-4216-82c6-b8f49f2be68e,mood_uplift,26.2,7.8,2,False,-0.0127,-1
6de4af94-7f8d-4e94-bae1-19ce57f568df,e915d54d-fc1c-4435-8318-9c5b262ff8b3,synth:track:4359536f-695c-41be-afb1-d28a79d3d861,mood_uplift,26.2,16.2,2,True,0.1623,-1
90b346ca-bbed-4f21-a5f5-52576eae5ab1,d2d55907-5865-4103-94d7-6163635ffe50,synth:track:90000ad3-10f2-49bc-a82c-d4e002b0dfd9,sleep_induction,52.1,41.9,1,False,-1.8996,-1
02ec7250-3b4f-46f1-8cc8-fd1c6061183e,0fefed1c-ec85-46e8-8528-e59a66ff16f7,synth:track:83210307-8aea-4fd3-842f-4f4545608c34,mood_uplift,31.5,15.6,3,False,-0.2736,-1
3b604914-3f2e-4f37-bcea-fde72229cb49,67892d9f-79a9-4917-8e32-cdb7f9e55921,synth:track:ff174519-9dcb-4e53-8e83-6de5d08bd68e,deep_focus,49.9,58.0,6,True,2.1951,1
f1bf68c2-2b91-4f23-8bbf-5fb5513a19cd,fcd3fc11-d98b-4eb2-ac3a-07ad7ba6162a,synth:track:d8203876-809e-498e-a6be-20fd7a76e0e8,mood_uplift,17.6,9.4,2,True,0.1965,-1
9017e31a-7baa-43ea-b970-7102df577697,c59401b2-cd2f-4b7e-9fe1-a7b91f68c64e,synth:track:f56137b5-6508-418b-83a8-bafd080b9bdb,deep_focus,0.0,0.0,2,True,0.6036,0
947c9351-cfba-4dcf-8b60-5feba3ed2bc3,6f638d03-21e3-42ea-a3b2-6f7a29d96543,synth:track:1c3322e8-732a-44f7-86c8-f653d76b6a12,sleep_induction,19.3,7.6,2,True,-1.7762,-1
febd5b71-f18f-409d-a609-a41433714173,bb5bb33d-8b67-4b8b-97fc-3f4f6c3617e8,synth:track:7b6f114c-289c-4fca-a6e0-e207f2d5836d,anxiety_relief,47.9,46.3,5,True,0.4695,0
d6935e18-954f-4987-9421-f1ac4bf86735,e019d471-cfb7-41e1-8021-b540f150fc8d,synth:track:cf73ff90-3475-40bb-9be4-55f20aa70c88,deep_focus,26.3,19.1,2,True,-1.0934,-1
c149f9eb-383e-4199-aa09-4a980613bde5,41424699-86ae-438c-9340-f35072df5365,synth:track:923162c9-9dc9-435b-a39a-1318f27618d8,mood_uplift,29.9,13.7,2,False,-0.7154,-1
60b195da-70dd-4875-9a8d-d6b0f4277890,593c27b9-f5b3-4724-abbf-a3e1f0c8deb8,synth:track:947864e8-b8d3-47f8-81d4-8b064af38543,mood_uplift,38.1,34.6,5,False,0.5698,0
69c8a2e2-f211-4750-b3f8-a21ee3c6b05a,75d49c62-618f-42ed-a539-14ce15066cfb,synth:track:a8712758-af83-4ad7-aa9e-2a5a7a9c8152,mood_uplift,44.3,43.4,2,True,1.3289,0
0d730e1a-54cb-4117-bc26-e1ecefdb0a29,a5b62262-cc09-4589-88a6-e1b34368b65c,synth:track:d720037b-e633-428e-8957-62b449ee1b84,sleep_induction,16.6,4.2,2,True,-1.7005,-1
cacd7202-e225-43a7-a54f-cfd547779519,45bc1620-f2a8-4447-b656-2095a4557dc8,synth:track:4b508e79-a46f-4859-bd6f-ffebcd8e78ec,mood_uplift,27.9,15.4,3,True,0.1149,-1
7e0b29ae-2e9b-475b-a711-34611e7e909f,bfeaeec4-f39d-4bbf-9871-98cf1e9641dc,synth:track:8faa79d5-2be9-4ff7-8ebd-0dc59b14650e,anxiety_relief,2.9,1.6,5,True,0.6108,0
af4b02d6-5c63-4d19-aa9c-1eb1123b6078,e5460e55-b503-46ab-9aeb-481bbdde40e9,synth:track:43b73d36-574b-4e74-b581-a421ce8e9423,sleep_induction,0.8,15.4,7,True,2.3589,1
5c58267d-8ccf-4533-8e95-ce95586bcac5,0c45f06b-5257-49fb-a72a-65c9b316fe7d,synth:track:ad311513-4f97-4d1a-83e9-5bb16c713a1b,mood_uplift,18.1,0.0,1,True,-0.5398,-1
dec7f98b-e44e-4652-8ea5-4c98d92f5eea,ff82136b-e4c5-4a30-9da2-053ac1365a54,synth:track:7139746b-257f-4e56-bb38-6131ed5c2134,deep_focus,39.1,21.5,2,True,-1.7918,-1
e08ae2b1-b090-4f61-b1e2-48914f897ab5,ecab0af1-f387-45cf-9f73-f7f6c3a8e19a,synth:track:f4df64f8-e2d9-4314-b85c-b574c3f77a7c,deep_focus,18.6,21.8,4,False,0.733,0
8a4f22b3-8ae0-4e8c-a8c4-7cbfea4a00e2,bfec80cb-3623-4687-865e-324aa362f5f2,synth:track:aa711cf6-93f3-4b44-adc2-ff295aa8ed74,deep_focus,3.2,1.2,6,True,0.7252,0
ce6a031f-3317-4976-bd75-257dee054fcc,bd81b324-93b3-4e14-83b2-b92a8629e5c6,synth:track:b62492d0-7266-4e4c-b0f2-6444d87cc902,grief_processing,5.1,1.5,6,False,1.1019,0
4ffbe0bb-1377-4aed-97f6-e93d40e46248,ecab0af1-f387-45cf-9f73-f7f6c3a8e19a,synth:track:8933dbd6-e4d3-4df9-ae22-6764842e74ca,deep_focus,21.9,11.6,2,True,0.0534,-1
7924ad3b-56f5-4acc-b0d9-bbc23b927a46,d5b53670-8539-405b-b88f-51b81de5b65b,synth:track:c176e26d-ad06-4b18-99fb-f24a65d6d0dd,deep_focus,44.6,33.8,3,False,-0.2175,-1
7b59a9d9-4cfe-4193-95a2-b98962dc14f6,b3b351fb-ef0b-4e35-af29-1710c8e5fc71,synth:track:17762149-f6a5-4d8a-83df-f9503d3781f1,grief_processing,16.2,12.3,3,True,0.6762,0
f12efbff-48d5-4d84-be4a-6bdfdb1e83ea,9dd0a473-d1e5-46a5-86aa-b5aee5e40691,synth:track:5d593156-eef6-4bcd-945e-4f1571855a5c,deep_focus,21.6,18.3,4,True,0.4357,0
5459c834-f90f-4681-8ca6-3b131a9c3308,1bf7fdf8-7dac-4159-b3f3-32b2b9970579,synth:track:b1ce1dcd-9464-4e81-b239-f08d5b6faa73,sleep_induction,34.1,15.1,4,True,-1.861,-1
b3f18310-846a-4f36-88d5-be834640ea67,08ab4bc5-1bc4-4dc9-8c70-fad3e61bfe7b,synth:track:68d19f17-ef64-4ea0-aaae-0eb0e5ba87b1,anxiety_relief,30.0,19.7,3,False,-0.4372,-1
d11691d9-1106-4062-8752-5b3157f98964,38370edb-ee93-4a3b-a540-c74a945e7023,synth:track:05d2705a-ba14-49d9-bc37-1d6804bf4fd6,anxiety_relief,2.8,0.0,4,True,-0.8371,-1
5ea39575-e980-444e-87f0-131179cedb84,054025f7-eb6d-4c57-b02e-56c7febdf82b,synth:track:a4fc38de-9c1c-4008-943e-c8416173f86e,anxiety_relief,44.0,35.9,3,True,-0.984,-1
bf798c0e-ed55-4051-ae78-8672c95a3976,b9164747-2b20-4c9a-9fb9-5247f23c6ee0,synth:track:67fd57f6-bd4f-418e-85cb-d02bf02c61a7,sleep_induction,37.5,18.7,2,True,-1.7079,-1
e688f4be-8741-46dc-8a2c-031e725b5243,dae38aa3-8422-4cec-8327-dc4cf63ccce0,synth:track:39206026-8c00-4cf9-88f9-73c2cfb02c49,anxiety_relief,16.5,22.6,6,True,2.2882,1
d91f043f-1fb7-48b7-94c1-d4deb196c4f0,a00ad83d-e2eb-40d9-8f37-5e63cf506bd8,synth:track:f5f125d1-24b8-4a63-a0fc-5471e9a05a6a,sleep_induction,9.9,29.7,9,True,1.955,1
ccf77b01-15eb-4028-82e9-f5fc391e47ab,3de39684-d097-4531-a784-a00882ad88f1,synth:track:2aadb09a-daba-4be0-b253-7c614ece9f7e,deep_focus,46.8,50.8,4,False,0.799,0
053060e9-36ed-48af-9a69-63d3c1b33a18,af6b37a7-acb6-4735-9fb5-470e72609e08,synth:track:ff668612-59d5-4bf2-acbc-ae9f7114618b,anxiety_relief,36.3,22.7,2,True,-0.7752,-1
c1ee363b-10ad-487b-b76f-6331bddb14dd,99478a0f-4141-4a22-98bb-250cb4195a9d,synth:track:6a90384e-4f55-4bfe-be97-8b2046fbdd90,anxiety_relief,17.0,3.6,1,True,-0.3362,-1
44ed2561-dc5b-4b17-83d5-efffc5d841f2,6f638d03-21e3-42ea-a3b2-6f7a29d96543,synth:track:5783816f-0941-4aa6-a37a-f144b3592433,sleep_induction,16.7,4.8,3,True,-2.0323,-1
8e58e18a-6d42-4178-9d54-7a6d037932e3,054025f7-eb6d-4c57-b02e-56c7febdf82b,synth:track:65fcdb8e-fec7-4fca-8192-df6c8978e854,anxiety_relief,40.5,42.6,6,True,0.6511,0
fd4cb6f7-6bee-4b5e-8dea-5b9243bff7c5,22d0c0da-23cc-446f-aebf-5eef5608f222,synth:track:068fb9fe-199f-4228-bc95-17fcad7ba4ae,sleep_induction,6.4,0.0,2,True,-1.7658,-1
fc9ae64d-6484-4cad-be08-506890e61231,fe52e1f3-beaa-4d4e-b983-4ff8047919ca,synth:track:3b9f1382-1036-4b2f-b8be-7ffce26d850c,deep_focus,20.7,21.5,7,False,0.4103,0
0864b091-6e01-4eae-9cf2-7772f40f4daf,e019d471-cfb7-41e1-8021-b540f150fc8d,synth:track:66890016-f360-49fa-b5fb-0426110a612d,deep_focus,30.2,33.3,4,True,0.3042,0
1461dac4-dfab-4f02-b50b-d98fe7e23e12,c0548d49-e75e-42d8-848d-bffde3bf69c4,synth:track:1190276e-fae4-4069-9fd4-c7a43613aea5,sleep_induction,8.4,0.0,2,False,-1.8599,-1
e24c617c-70d9-4b60-a13b-61e15900ba5a,97eeb59c-fc0b-4ad4-9dd8-254ae5a18cba,synth:track:120d3cad-2aae-4cf4-9d34-07dae8c4cc4d,anxiety_relief,33.6,24.7,1,True,-1.2212,-1
27114c83-e49a-408d-952d-9809258a7857,4b6f2842-2796-462a-ac18-5a68d24da264,synth:track:abecf50d-6aa0-4d2b-a68b-561855a9c909,deep_focus,30.9,21.9,1,True,-1.408,-1
f0e8699c-5384-46c7-b4ed-78df23088656,1eaa408a-4140-4d83-b793-4883a9b6e6db,synth:track:bce65774-b85f-4e21-be4b-31dd63e5a4a2,mood_uplift,21.2,23.2,5,True,0.4437,0
07d6257e-cf47-4b33-981f-92f6fd3de917,9dd0a473-d1e5-46a5-86aa-b5aee5e40691,synth:track:fe115902-2885-49bb-9379-04e9761569ba,deep_focus,20.3,32.9,7,True,1.8956,1
c382885c-dd6f-4821-a917-d13ad23a2a92,20257680-31fa-4115-8b5e-c8d1c4760299,synth:track:460c009a-299d-427c-bb38-68614befddcf,sleep_induction,25.5,15.1,3,True,-1.6254,-1
b7559284-bb92-4d52-b1f6-e81b8f6afad6,0141579a-11c8-4db2-98a1-8c6392c08f4b,synth:track:30941afd-df82-4518-bf8f-20ca4c670d14,mood_uplift,53.5,40.8,2,True,0.0813,-1
07fcd2b6-c7df-46eb-a53c-e06a4d33b18d,9a1b2eb9-fe78-412a-b846-17992ac2f60e,synth:track:6bfb1d78-ddf8-423a-9eda-60b712413486,anxiety_relief,36.6,29.7,2,True,-0.9138,-1
f21bccd6-1eef-4312-ba5d-d507666d9174,ece27bd5-67e1-4093-81fc-e27d8f4bed2b,synth:track:625c6ae1-6c67-43f5-81cb-33d66ecfe48b,sleep_induction,17.4,4.3,3,True,-2.1783,-1
11397316-1ed6-4bbc-9c68-c76af984a72a,a5b62262-cc09-4589-88a6-e1b34368b65c,synth:track:b8cf1f04-be82-41bb-b1ff-40ce67c8ebe5,sleep_induction,21.5,8.0,2,True,-2.269,-1
ba340b12-26cc-4e38-bbfc-806e53efb201,9a1b2eb9-fe78-412a-b846-17992ac2f60e,synth:track:20542e71-299a-452e-bd81-bad282b71485,anxiety_relief,21.1,1.6,3,False,-0.2681,-1
28b770ea-1cae-42b7-a1f7-3a49527c520a,912f02d0-e495-4588-8c25-8621ee7a22ea,synth:track:11118f10-e8ab-4489-b0b4-961daf348c65,sleep_induction,22.1,10.4,3,False,-1.8728,-1
66706fec-78f4-4983-be22-c1a484ce2934,9dd0a473-d1e5-46a5-86aa-b5aee5e40691,synth:track:e53ccf72-c942-47b4-a292-9fbbc62e2f41,deep_focus,14.0,5.8,2,True,-1.3374,-1
4a7be979-ed89-4b48-ac47-fa0d6e7acf6a,02cd1140-f250-4c69-a1a5-ef26529b40b6,synth:track:c00a766a-9e85-4c01-94e4-53435cec204c,sleep_induction,30.3,41.0,8,True,2.296,1
0c915e09-5a47-4883-990d-c7d4de5f4f5a,a46eb4f6-a820-4463-9712-ccd807fff2bb,synth:track:0fbbe953-ef55-4917-bc88-eb6c135dd97e,sleep_induction,50.5,44.4,1,False,-1.5659,-1
7829a135-8a38-409e-9251-0cdfc45abcef,c8ba0222-d5b3-43f4-a999-389d627d34ef,synth:track:0c8c69eb-397c-4c55-9ea9-d244c6bb57f7,anxiety_relief,27.5,12.2,1,True,-0.8,-1
b07e9eea-fbb6-4308-a599-155884f6ec4c,fd6d78bd-bc20-46ce-8e11-c59cf0293f87,synth:track:5278d7bf-7ecd-4379-8a17-771ea01fed69,mood_uplift,36.7,50.1,7,False,1.8687,1
341933d0-3979-4640-929d-4f8f35f0d23d,f254bc5f-250a-43f7-973b-6191799c17dd,synth:track:096b208f-74de-47d8-b571-12e8891af70d,anxiety_relief,27.7,17.3,3,True,-0.7786,-1
6d3127c0-f8be-40fd-85cb-40aeb8e94b7d,ba2209c2-9794-4fbf-9d25-119a89414921,synth:track:92cfdd5e-dd32-4588-9335-d4c8ea4b38c4,anxiety_relief,46.9,43.0,4,True,0.6408,0
2e9dfd26-7e17-4974-a991-e6b05b65341f,5290f7d1-7b9a-401b-999c-5bea3b65cfa1,synth:track:fec73929-5596-4062-a10b-53f2e7cee662,anxiety_relief,64.3,67.2,6,True,0.8506,0
c526df25-5068-4e78-a4ff-b07e2d68b521,c64949dd-f1dc-403f-8dac-c68cf0c73b89,synth:track:4d3b8142-d8bc-423f-9b49-a48a673b221b,anxiety_relief,64.3,57.7,2,True,-0.9166,-1
d20e9d64-1c4e-4493-9630-e95f14ba4bc8,836e2dcd-bd5d-4f86-9a9b-2ead1001f46c,synth:track:3c5ce1ce-2cad-4366-ad23-20158d883d9c,deep_focus,14.3,0.0,3,True,-1.5629,-1
7f3fefb0-41ae-40f5-925e-27b9257d747f,20257680-31fa-4115-8b5e-c8d1c4760299,synth:track:bfc2b139-030f-4c3f-912f-2581e2d1782a,sleep_induction,35.4,26.5,4,True,-0.009,-1
38604020-fc0d-41bf-8808-c1d72931ea41,b8492ac7-29a2-45da-ab81-8842cd0b2190,synth:track:d67e4bec-ff2b-4cb8-86c2-24551974cc52,deep_focus,8.9,0.0,3,False,0.0977,-1
84a36257-6f6c-4308-8159-cb39e7d4a686,6d363827-536c-45da-8a8b-2f123bb19b70,synth:track:24efa246-73fa-4aa3-b2ed-1e81e4abbea9,anxiety_relief,10.2,3.7,4,True,-1.1233,-1
9660d5fc-79ea-4f8f-bb7d-122ddd3bc21d,c6780eec-0ecb-4748-8cfb-935515d1163b,synth:track:207aa12c-69c1-4d51-b7b4-cde50bd52a42,grief_processing,41.2,23.6,4,False,-0.0316,-1
94a6e0e2-6963-45ae-aecb-99a626dfe92d,c8505344-516e-4d16-a39a-da55d795452f,synth:track:c8f381af-ae2b-4c10-a07b-79a1bdb42a2f,anxiety_relief,15.0,19.9,4,True,0.8515,0
ee0dc452-7a5c-4def-961f-8e568f1a3d0c,ad395426-cbd3-44c4-b29c-ae599732e146,synth:track:3f4a52e1-0902-4174-a7cc-637e90fa548c,deep_focus,42.0,33.1,2,False,0.1592,-1
7d07d813-9ef3-4644-b715-7dc208349f4c,1666a1b2-8d4c-4c21-b83b-1c22d5301aa1,synth:track:8f99ffbb-2268-4489-9738-b1737961661e,anxiety_relief,65.4,47.0,1,True,-0.6191,-1
48455746-5d82-48f2-8c2f-8a1db7037c31,f8565290-ae3f-43f6-94ed-93672d8e9de7,synth:track:65fc02e8-72b6-4809-b547-b9c38498af27,deep_focus,75.9,58.6,3,True,-1.4947,-1
19156cc3-623e-4057-8eab-1838c5d43255,1eaa408a-4140-4d83-b793-4883a9b6e6db,synth:track:a9b051a2-09af-49a6-be56-d2d348fb42f5,mood_uplift,6.8,19.6,7,True,2.2308,1
3ab40b96-561c-4a40-a15c-789dbdc0807e,34db4cd3-1aec-4857-b29e-3d6a0ad5deb6,synth:track:adb8ae1d-20b9-4b2d-a596-77cc3b56acf1,mood_uplift,10.4,7.8,4,True,0.2148,0
2de532b8-38a1-4078-a269-e039b0c95e21,5c281977-a8eb-45a9-ad0d-c22f2226b1e8,synth:track:e982789f-292a-4389-a8e7-5177e4d65daa,mood_uplift,37.6,33.9,4,True,1.0249,0
7b39351b-fad9-4559-9b9a-eb08ba66661c,d4b4fe36-fdf2-42ef-b74b-4f36caf4c435,synth:track:ee5ad9e1-3b01-4e84-8de1-d6e81a5fb28b,anxiety_relief,29.8,21.4,1,True,-0.8466,-1
ec0bb0f6-adba-42e5-b4a4-522a5a52ba42,af1171ac-6628-49e8-85f7-9c98f420145b,synth:track:08baddd2-775e-4aeb-ba7c-2b47b6ea24cf,mood_uplift,63.0,59.6,4,False,0.9625,0
aa521d1a-091c-4028-bc7e-cb1055a50192,0c45f06b-5257-49fb-a72a-65c9b316fe7d,synth:track:0df49d68-c203-422b-92fb-f9c6791fe78b,mood_uplift,56.7,71.6,7,True,1.6842,1
0622ebf3-997a-45a7-8db9-3f053906f977,83431b9e-2f2e-4518-8281-86c6de30d1d2,synth:track:80e3b836-87ab-4271-9d41-adf7006340ab,deep_focus,1.9,2.2,5,False,0.7727,0
a74b56d0-f2ee-4893-bc7a-038e4b68b315,aecd5705-59ae-42d0-9b7b-fdffc6629f2f,synth:track:163c72d5-9099-4ce3-aefa-7278ceb1817c,anxiety_relief,28.6,26.4,5,False,0.4203,0
cee14258-e261-4631-be06-fcd1ce5538e3,d74c3ef7-06bd-4b5c-a8f8-e9e407c18568,synth:track:cb83d061-ea32-47f2-aa3c-18c06f2df4e2,anxiety_relief,62.0,43.8,2,False,-0.9321,-1
3f484afa-2ce3-4da7-ae0f-dcd65ba18d6e,6d13a5f2-4e86-4f16-a8f8-473bf85aa48e,synth:track:9cd8f87b-59a0-4778-b40a-16ee83406b54,anxiety_relief,0.0,0.0,3,True,-0.3614,-1
f39c6beb-84cd-4aa5-a1c4-d0ec5c1ba33a,96f915d9-b009-4260-95b9-9aa8044459bd,synth:track:3f266189-7abd-4e26-8490-cbabb0e055b1,sleep_induction,21.2,32.0,7,True,2.4911,1
b4360d0f-bf0e-492e-8a8d-6b9afdc4b048,635552f3-4534-4718-a610-33c234427ea7,synth:track:27e14818-07dd-467e-8205-f399d84207ce,anxiety_relief,12.9,13.0,4,True,0.8671,0
d4d2acd5-b09a-4eeb-ab3f-8a202ce5b32b,d74c3ef7-06bd-4b5c-a8f8-e9e407c18568,synth:track:2a2e3e2a-1387-44f5-beaf-d5b33020a6c9,anxiety_relief,61.0,51.7,1,True,-1.1105,-1
a2f3475c-2d8f-4552-b85e-336e18127a6b,7755f20f-14c9-4a4d-b000-5673c952d728,synth:track:32aca3d1-088f-40e6-b37b-1ff870ef8b88,sleep_induction,31.7,14.8,4,True,-2.0574,-1
a8496e27-9236-4cbe-a91c-df65832e7b9d,b3b351fb-ef0b-4e35-af29-1710c8e5fc71,synth:track:1c4741d7-eac5-476f-b4cb-7ec07e586501,grief_processing,20.0,20.0,4,True,0.3229,0
c7288035-01f6-462a-9380-35acdd1dca26,be566ad9-970d-4820-aef4-7491a3550ddd,synth:track:5c7917c5-58ff-4ea2-9b07-bbb416ee9f30,deep_focus,38.3,42.0,5,True,0.2042,0
3a2912d6-c525-4650-a90e-0e50da512da8,0c45f06b-5257-49fb-a72a-65c9b316fe7d,synth:track:2191e3e0-3cde-4cfa-945b-dd035c6555c5,mood_uplift,35.4,15.8,1,False,-0.3128,-1
98607cf3-518b-41f1-b132-2f7a5b74491b,180069b3-1d41-4d91-9e5c-7a0c42721b6d,synth:track:35dc6c6d-a5dc-4c76-b17f-ea345d1a03d0,sleep_induction,25.9,17.3,3,True,-1.8493,-1
a19343fd-e088-486c-872d-e48b4521e461,b94dc90e-9d0b-440e-b121-94a35c1ce8b2,synth:track:8f108ad6-3aac-40a4-90ed-f40cb47fc1a4,mood_uplift,52.9,50.7,4,True,0.6398,0
24308735-77a8-4c64-ba77-f9f01e35369b,a35f2f03-daae-41e2-b6a0-babcfecd2df5,synth:track:acb27555-2956-4004-8817-0e6e73ccdf42,anxiety_relief,32.7,26.1,1,False,-0.9769,-1
a0df426b-47b1-4b59-9c56-0ffeeb97d416,38370edb-ee93-4a3b-a540-c74a945e7023,synth:track:05c7841a-e220-470d-836d-87470008358a,anxiety_relief,16.0,13.3,4,True,0.7251,0
3f643818-d9a8-473a-98c9-fbc40ac31748,415cf3dd-eb4d-485c-8053-3c4de574ca40,synth:track:7d004a02-8b7c-4e4d-95b5-b9e641190a57,sleep_induction,2.1,0.0,1,True,-1.7104,-1
d1dcd093-ae93-4ae0-bdd0-b9545593d84b,b4947283-2932-40db-81a7-fe758cf5656c,synth:track:bf69ab45-f427-4db1-bb7a-3f0becc3d9a5,sleep_induction,32.5,16.7,4,False,-1.8458,-1
9fbd3c3e-575b-484e-b7c1-5cd34edfca59,3802c419-4fce-4225-8c1e-60315cc75194,synth:track:b2653b0b-171b-46a4-949d-f84eadd4595d,anxiety_relief,35.7,48.1,7,True,2.2824,1
98828b1c-3b76-4d01-af9c-2a6c60f224e0,eeac75f1-7c2f-4260-976b-4b4c32aace31,synth:track:04d3f71b-c717-44e1-89ad-67c52e22c4ec,anxiety_relief,79.1,63.9,1,False,-0.7905,-1
58102403-f4c4-4c45-a6ae-127e93e59cd3,7bb6f806-f3a0-4889-9e72-9ae00b5d65c2,synth:track:d74dce1f-62ec-44c8-acb8-0834793307d0,deep_focus,17.2,10.6,1,True,0.0738,-1
8b2eb065-4349-4825-88f2-487e0beb931b,23201231-53f2-4cdb-a8fe-e1e521bc94a2,synth:track:e0ef9fd9-3d46-45a6-b8dc-89d7320947ab,sleep_induction,54.9,43.0,1,False,-2.0309,-1
bd6790ec-c609-4d82-8106-4620c1743e3b,f5a35fc6-0809-4356-bd39-a068010fdf10,synth:track:48b883ac-d394-44fd-b97f-f552cb8834b0,anxiety_relief,37.0,24.0,1,True,-1.1755,-1
